customer_id,age,annual_income_nzd,employment_type,region,credit_score,tenure_months
6820,31,62673.24,Unemployed,Auckland,576,22
6821,62,27702.51,Salaried,Wellington,748,40
6822,60,91249.65,Self-employed,Wellington,665,75
6823,28,78539.03,Contractor,Wellington,706,7
6824,45,67295.98,Salaried,Otago,702,81
6825,47,99760.52,Contractor,Wellington,495,18
6826,31,66405.19,Salaried,Manawatu,649,67
6827,20,66294.45,Contractor,Auckland,632,26
6828,38,109202.11,Salaried,Auckland,571,71
6829,36,88925.02,Student,Canterbury,682,39
6830,33,37098.12,Self-employed,Auckland,770,26
6831,43,72037.19,Salaried,Auckland,463,13
6832,29,40178.18,Salaried,Manawatu,613,125
6833,24,67973.25,Salaried,Canterbury,563,58
6834,39,67136.03,Unemployed,Auckland,655,17
6835,43,29069.35,Salaried,Bay of Plenty,627,7
6836,24,51285.81,Salaried,Auckland,608,54
6837,49,61044.94,Salaried,Canterbury,698,166
6838,18,44518.91,Unemployed,Auckland,765,12
6839,31,62418.66,Self-employed,Auckland,836,89
6840,35,77858.94,Salaried,Auckland,598,5
6841,30,53435.63,Self-employed,Manawatu,523,109
6842,31,59938.23,Unemployed,Auckland,689,49
6843,60,100966.17,Self-employed,Wellington,763,15
6844,28,67032.88,Salaried,Auckland,707,13
6845,67,59300.38,Salaried,Wellington,762,37
6846,43,35202.21,Salaried,Wellington,634,32
6847,39,73274.04,Salaried,Wellington,607,90
6848,44,62853.85,Salaried,Waikato,658,52
6849,68,96537.11,Contractor,Manawatu,627,28
6850,26,55331.37,Student,Auckland,696,95
6851,25,23925.02,Contractor,Auckland,718,32
6852,29,25208.73,Salaried,Otago,723,68
6853,38,75437.24,Contractor,Other,686,66
6854,18,41915.58,Self-employed,Wellington,667,91
6855,38,65942.97,Salaried,Wellington,706,3
6856,58,57034.1,Salaried,Auckland,513,32
6857,40,50257.86,Salaried,Wellington,665,23
6858,34,51877.34,Salaried,Auckland,654,24
6859,31,36701.57,Salaried,Other,665,22
6860,49,53793.08,Salaried,Auckland,644,65
6861,28,41646.72,Salaried,Auckland,680,14
6862,60,45820.39,Salaried,Canterbury,610,22
6863,61,46833.68,Unemployed,Auckland,729,8
6864,41,48922.27,Unemployed,Wellington,683,10
6865,38,82041.3,Unemployed,Other,661,39
6866,50,51102.78,Student,Wellington,601,4
6867,51,85876.55,Unemployed,Manawatu,707,7
6868,28,108232.26,Contractor,Auckland,664,27
6869,32,79596.48,Unemployed,Auckland,597,2
6870,22,68906.85,Self-employed,Manawatu,646,5
6871,43,62760.08,Student,Auckland,694,72
6872,46,79970.37,Salaried,Waikato,689,67
6873,22,56399.32,Self-employed,Wellington,684,15
6874,33,84377.53,Unemployed,Wellington,656,15
6875,22,71421.03,Salaried,Canterbury,722,99
6876,27,46077.12,Salaried,Waikato,737,1
6877,45,81075.24,Salaried,Manawatu,702,31
6878,29,56453.13,Contractor,Auckland,609,33
6879,34,51649.75,Contractor,Waikato,576,56
6880,18,43726.53,Salaried,Auckland,612,109
6881,40,58378.82,Salaried,Waikato,787,16
6882,37,84830.31,Unemployed,Auckland,670,21
6883,29,80823.5,Contractor,Wellington,799,40
6884,36,63514.74,Salaried,Auckland,642,123
6885,40,70957.73,Student,Auckland,632,80
6886,28,96015.37,Salaried,Waikato,645,40
6887,20,50640.92,Salaried,Auckland,644,70
6888,60,32795.97,Student,Waikato,596,3
6889,30,97295.54,Student,Wellington,570,17
6890,37,42684.87,Salaried,Auckland,685,1
6891,50,39709.58,Salaried,Wellington,724,7
6892,75,24142.06,Salaried,Otago,821,36
6893,23,70057.9,Unemployed,Other,620,78
6894,43,26117.12,Student,Auckland,625,36
6895,30,38653.15,Salaried,Auckland,596,39
6896,32,70594.43,Salaried,Auckland,729,4
6897,29,74971.59,Salaried,Bay of Plenty,707,39
6898,24,40405.98,Student,Canterbury,589,22
6899,38,51002.55,Salaried,Auckland,587,38
6900,20,36582.76,Salaried,Wellington,717,14
6901,49,42328.73,Contractor,Bay of Plenty,677,31
6902,39,61071.27,Salaried,Wellington,703,20
6903,43,43228.66,Salaried,Waikato,588,29
6904,32,48538.05,Salaried,Auckland,519,6
6905,34,28025.83,Self-employed,Waikato,589,18
6906,41,90204.11,Student,Wellington,698,17
6907,24,68154.33,Salaried,Canterbury,798,48
6908,34,77405.06,Salaried,Canterbury,620,44
6909,28,96827.99,Salaried,Wellington,809,86
6910,27,37371.15,Salaried,Wellington,708,36
6911,18,46107.11,Salaried,Auckland,552,14
6912,54,23093.92,Self-employed,Other,665,55
6913,30,222613.04,Unemployed,Manawatu,710,25
6914,52,50649.6,Student,Canterbury,480,8
6915,51,86459.17,Contractor,Auckland,695,50
6916,23,31033.65,Contractor,Auckland,732,5
6917,25,84827.48,Student,Otago,678,7
6918,69,124980.86,Contractor,Manawatu,646,51
6919,59,52726.51,Self-employed,Auckland,638,53
6920,38,34375.64,Salaried,Waikato,634,56
6921,41,50896.1,Salaried,Canterbury,568,12
6922,30,19889.7,Salaried,Auckland,602,73
6923,43,53260.54,Unemployed,Wellington,621,46
6924,29,78388.71,Self-employed,Waikato,658,65
6925,18,53311.59,Salaried,Auckland,611,44
6926,22,47673.8,Self-employed,Auckland,589,31
6927,38,68693.21,Salaried,Auckland,703,4
6928,24,71097.77,Unemployed,Manawatu,676,45
6929,37,25669.08,Salaried,Canterbury,612,42
6930,25,56385.67,Contractor,Canterbury,685,13
6931,29,162136.41,Self-employed,Waikato,618,48
6932,48,29710.11,Unemployed,Other,654,29
6933,41,52133.42,Salaried,Auckland,718,30
6934,38,129804.63,Student,Auckland,608,16
6935,49,89043.37,Salaried,Auckland,568,4
6936,44,43000.69,Salaried,Manawatu,640,9
6937,55,59442.27,Salaried,Wellington,555,53
6938,32,54124.91,Self-employed,Bay of Plenty,631,11
6939,33,38691.21,Salaried,Auckland,630,1
6940,22,52396.05,Salaried,Wellington,478,180
6941,33,47763.41,Self-employed,Auckland,687,9
6942,50,56996.04,Salaried,Wellington,637,38
6943,54,38685.79,Salaried,Auckland,733,94
6944,50,30501.22,Salaried,Canterbury,665,33
6945,18,53179.25,Unemployed,Bay of Plenty,701,58
6946,51,117219.46,Self-employed,Manawatu,733,135
6947,18,56217.95,Salaried,Auckland,641,71
6948,49,46666.54,Self-employed,Waikato,650,29
6949,34,76064.63,Salaried,Otago,540,16
6950,46,50450.92,Salaried,Auckland,737,24
6951,22,125569.52,Salaried,Canterbury,640,66
6952,52,54081.06,Student,Canterbury,580,69
6953,20,74252.27,Unemployed,Auckland,702,67
6954,30,38577.64,Salaried,Auckland,497,33
6955,26,67940.67,Salaried,Auckland,620,23
6956,18,61315.75,Salaried,Canterbury,714,13
6957,39,52816.15,Self-employed,Auckland,619,1
6958,60,43226.5,Salaried,Auckland,600,52
6959,70,40655.38,Student,Waikato,621,12
6960,39,61516.38,Salaried,Wellington,509,14
6961,51,71899.36,Self-employed,Auckland,700,67
6962,41,51163.25,Salaried,Wellington,641,2
6963,44,61652.59,Unemployed,Other,631,95
6964,34,53259.87,Salaried,Auckland,631,1
6965,40,56632.41,Contractor,Auckland,651,101
6966,44,49503.55,Self-employed,Auckland,696,22
6967,31,54616.3,Self-employed,Auckland,646,4
6968,37,182429.34,Salaried,Canterbury,555,40
6969,37,62332.33,Salaried,Other,690,81
6970,48,72430.56,Self-employed,Canterbury,685,21
6971,25,65980.24,Student,Wellington,664,42
6972,37,48133.44,Salaried,Wellington,725,140
6973,61,96983.4,Salaried,Auckland,652,10
6974,52,47523.34,Salaried,Auckland,728,62
6975,54,87096.72,Self-employed,Bay of Plenty,749,13
6976,38,46611.7,Contractor,Wellington,691,20
6977,42,35172.24,Self-employed,Auckland,598,12
6978,50,63858.71,Salaried,Auckland,641,21
6979,57,32955.03,Salaried,Auckland,737,1
6980,18,68943.19,Contractor,Bay of Plenty,545,13
6981,22,31654.28,Salaried,Wellington,623,21
6982,54,46931.59,Salaried,Bay of Plenty,626,36
6983,35,28444.83,Salaried,Canterbury,589,37
6984,30,193082.95,Salaried,Auckland,711,32
6985,23,25737.86,Student,Other,676,12
6986,31,54416.15,Salaried,Auckland,600,106
6987,21,90625.14,Salaried,Auckland,692,18
6988,63,86368.1,Salaried,Bay of Plenty,639,9
6989,38,79467.54,Self-employed,Auckland,588,29
6990,37,46969.19,Salaried,Wellington,600,50
6991,45,99507.67,Contractor,Otago,681,1
6992,50,81717.71,Salaried,Canterbury,716,12
6993,49,59607.39,Salaried,Auckland,616,63
6994,51,60370.83,Salaried,Canterbury,688,25
6995,30,47251.27,Unemployed,Bay of Plenty,761,19
6996,34,35977.77,Salaried,Wellington,562,96
6997,47,94534.29,Self-employed,Canterbury,675,3
6998,32,97781.79,Unemployed,Other,708,34
6999,38,36393.7,Salaried,Other,643,15
7000,43,50553.97,Self-employed,Wellington,737,3
7001,47,50790.24,Salaried,Auckland,804,9
7002,18,53386.05,Salaried,Waikato,674,36
7003,47,55766.73,Salaried,Auckland,634,1
7004,35,82957.83,Student,Waikato,718,32
7005,46,38706.09,Salaried,Auckland,709,113
7006,47,37017.42,Salaried,Waikato,474,57
7007,57,94511.7,Salaried,Auckland,650,15
7008,54,43994.06,Salaried,Manawatu,622,5
7009,54,30688.22,Student,Auckland,678,23
7010,55,43551.16,Salaried,Auckland,636,18
7011,41,46698.92,Unemployed,Bay of Plenty,644,128
7012,38,109068.7,Student,Wellington,590,165
7013,48,82139.29,Student,Wellington,701,19
7014,47,90797.25,Salaried,Manawatu,766,6
7015,34,78353.67,Salaried,Canterbury,591,87
7016,43,82934.77,Salaried,Waikato,552,57
7017,38,39749.92,Salaried,Auckland,651,26
7018,28,49544.62,Salaried,Waikato,648,16
7019,53,34701.5,Salaried,Wellington,732,21
7020,39,49280.33,Unemployed,Wellington,564,84
7021,63,73706.57,Salaried,Bay of Plenty,612,7
7022,18,57558.81,Salaried,Canterbury,500,59
7023,31,97749.79,Self-employed,Other,746,1
7024,38,32414.56,Salaried,Bay of Plenty,668,91
7025,52,67853.57,Salaried,Waikato,618,25
7026,43,30892.35,Salaried,Canterbury,557,9
7027,42,56521.67,Salaried,Wellington,564,1
7028,24,75595.35,Salaried,Auckland,679,30
7029,24,49191.39,Salaried,Auckland,572,10
7030,42,69425.32,Salaried,Auckland,657,36
7031,22,35176.04,Salaried,Other,793,12
7032,32,25625.4,Salaried,Auckland,626,3
7033,44,69609.99,Self-employed,Waikato,583,25
7034,26,118753.43,Salaried,Canterbury,677,30
7035,57,34605.91,Salaried,Canterbury,564,22
7036,53,93900.16,Student,Canterbury,770,22
7037,19,55245.41,Self-employed,Auckland,748,32
7038,27,29701.08,Salaried,Otago,639,27
7039,18,32559.44,Unemployed,Manawatu,587,5
7040,29,54562.56,Self-employed,Canterbury,620,8
7041,47,45161.13,Salaried,Otago,629,6
7042,33,30007.1,Unemployed,Auckland,677,43
7043,44,25277.81,Salaried,Auckland,723,27
7044,20,37011.22,Unemployed,Canterbury,577,20
7045,48,59113.47,Salaried,Otago,721,58
7046,31,54020.54,Salaried,Auckland,693,14
7047,38,43236.61,Self-employed,Canterbury,614,30
7048,37,59328.75,Salaried,Auckland,574,3
7049,23,86509.72,Salaried,Other,658,49
7050,24,64689.68,Contractor,Bay of Plenty,576,43
7051,50,51298.21,Salaried,Auckland,722,58
7052,43,82259.36,Unemployed,Other,571,78
7053,51,35174.17,Salaried,Auckland,688,51
7054,42,48961.34,Student,Wellington,644,67
7055,40,49489.23,Salaried,Auckland,611,15
7056,18,31050.53,Salaried,Auckland,643,15
7057,35,44849.0,Salaried,Auckland,726,104
7058,38,21295.86,Self-employed,Auckland,567,89
7059,61,128088.94,Salaried,Manawatu,621,29
7060,46,35531.11,Salaried,Wellington,597,16
7061,56,110608.4,Salaried,Auckland,647,72
7062,45,55112.84,Salaried,Canterbury,602,14
7063,29,69855.83,Salaried,Waikato,526,6
7064,39,43479.29,Contractor,Other,576,37
7065,41,59490.29,Salaried,Canterbury,765,2
7066,27,72600.01,Salaried,Waikato,667,17
7067,33,73060.9,Unemployed,Wellington,665,59
7068,36,76776.05,Self-employed,Auckland,630,13
7069,57,45901.37,Unemployed,Wellington,646,96
7070,18,43644.74,Unemployed,Wellington,620,112
7071,52,26439.67,Salaried,Wellington,687,61
7072,27,68558.9,Unemployed,Waikato,657,158
7073,22,88174.27,Salaried,Wellington,568,27
7074,52,112105.06,Unemployed,Other,668,30
7075,47,62151.34,Salaried,Other,478,65
7076,53,38372.03,Salaried,Canterbury,679,24
7077,48,25243.06,Contractor,Canterbury,551,19
7078,63,86573.59,Student,Wellington,643,34
7079,45,24141.21,Self-employed,Auckland,566,39
7080,36,46477.71,Salaried,Other,650,50
7081,42,48974.84,Salaried,Auckland,690,40
7082,53,52509.28,Contractor,Wellington,755,49
7083,29,55056.28,Salaried,Auckland,542,40
7084,30,57651.2,Contractor,Waikato,718,24
7085,34,18271.3,Salaried,Auckland,659,5
7086,18,54534.85,Salaried,Otago,618,55
7087,40,19864.53,Self-employed,Auckland,703,1
7088,18,75319.79,Contractor,Manawatu,633,176
7089,39,42200.77,Unemployed,Other,700,63
7090,48,20523.66,Salaried,Bay of Plenty,581,40
7091,32,37556.73,Unemployed,Canterbury,606,122
7092,58,41917.81,Unemployed,Auckland,716,34
7093,20,92578.74,Student,Manawatu,754,2
7094,52,59188.76,Student,Bay of Plenty,648,30
7095,46,63259.48,Self-employed,Auckland,455,12
7096,18,92184.73,Salaried,Wellington,636,17
7097,71,51882.41,Salaried,Auckland,652,22
7098,37,76068.12,Contractor,Canterbury,634,54
7099,27,73698.48,Unemployed,Auckland,674,25
7100,21,30366.3,Salaried,Canterbury,617,23
7101,35,105118.4,Contractor,Waikato,709,13
7102,36,28591.48,Contractor,Auckland,568,28
7103,39,81864.03,Salaried,Manawatu,737,10
7104,34,27373.13,Salaried,Bay of Plenty,759,11
7105,46,71008.62,Contractor,Wellington,586,51
7106,33,125224.29,Salaried,Manawatu,586,15
7107,18,49225.13,Salaried,Otago,679,2
7108,36,48273.59,Self-employed,Waikato,567,15
7109,18,71303.31,Contractor,Auckland,616,37
7110,42,46712.71,Self-employed,Wellington,727,61
7111,26,122789.33,Student,Otago,702,118
7112,40,59070.48,Salaried,Canterbury,789,49
7113,54,46907.07,Salaried,Canterbury,662,20
7114,27,42483.52,Self-employed,Other,607,13
7115,51,35602.57,Student,Auckland,654,5
7116,33,40843.8,Salaried,Auckland,639,36
7117,59,46267.59,Salaried,Otago,640,26
7118,34,43502.01,Self-employed,Auckland,648,41
7119,28,40288.49,Student,Auckland,585,10
7120,46,139313.01,Salaried,Manawatu,670,14
7121,33,34079.7,Salaried,Waikato,551,12
7122,28,57871.75,Salaried,Canterbury,600,58
7123,32,70730.66,Salaried,Canterbury,642,7
7124,37,71937.19,Salaried,Auckland,492,34
7125,54,52766.24,Salaried,Canterbury,704,2
7126,18,48614.83,Salaried,Canterbury,506,29
7127,38,66383.01,Salaried,Auckland,697,2
7128,45,61079.69,Salaried,Bay of Plenty,560,7
7129,40,48217.08,Salaried,Auckland,622,4
7130,54,26826.75,Student,Auckland,686,15
7131,37,43889.67,Salaried,Auckland,804,15
7132,36,32339.75,Self-employed,Wellington,658,63
7133,45,40125.94,Student,Manawatu,511,9
7134,39,54992.41,Salaried,Wellington,717,3
7135,33,63667.61,Salaried,Auckland,634,33
7136,44,120716.94,Self-employed,Auckland,655,42
7137,30,42538.6,Salaried,Canterbury,689,13
7138,31,76770.95,Salaried,Auckland,494,33
7139,32,62173.37,Student,Auckland,650,54
7140,54,97071.1,Salaried,Waikato,621,15
7141,18,70213.99,Self-employed,Bay of Plenty,736,27
7142,43,34412.78,Unemployed,Otago,701,6
7143,38,24950.0,Salaried,Otago,536,1
7144,18,62321.87,Salaried,Auckland,738,143
7145,42,42710.37,Salaried,Waikato,681,13
7146,44,34851.76,Unemployed,Canterbury,542,12
7147,45,30625.55,Salaried,Auckland,654,130
7148,18,58246.48,Salaried,Wellington,722,47
7149,54,106773.86,Salaried,Auckland,565,32
7150,29,45075.65,Salaried,Auckland,746,43
7151,46,70659.06,Salaried,Auckland,544,45
7152,47,51739.67,Salaried,Other,595,52
7153,27,30326.53,Salaried,Otago,584,3
7154,46,75407.73,Unemployed,Wellington,746,19
7155,33,33103.31,Student,Auckland,616,13
7156,18,54706.18,Student,Auckland,569,3
7157,52,46458.55,Salaried,Wellington,681,19
7158,29,80974.12,Salaried,Canterbury,696,34
7159,28,33652.14,Self-employed,Bay of Plenty,697,7
7160,33,64594.95,Salaried,Auckland,631,13
7161,41,37126.68,Salaried,Wellington,668,37
7162,37,43045.06,Salaried,Other,604,31
7163,45,18000.0,Salaried,Auckland,767,73
7164,22,138890.95,Salaried,Wellington,730,56
7165,29,69407.53,Salaried,Auckland,726,121
7166,37,38357.05,Salaried,Auckland,706,33
7167,61,32659.95,Student,Bay of Plenty,686,43
7168,37,43345.5,Salaried,Waikato,563,71
7169,51,74801.69,Unemployed,Wellington,694,66
7170,38,23122.51,Student,Auckland,658,46
7171,32,50832.29,Contractor,Bay of Plenty,738,25
7172,35,120185.16,Unemployed,Auckland,707,11
7173,36,32523.69,Salaried,Auckland,689,76
7174,45,56171.98,Self-employed,Manawatu,532,54
7175,54,146018.62,Student,Bay of Plenty,644,66
7176,42,72003.37,Salaried,Bay of Plenty,611,5
7177,52,57334.95,Self-employed,Canterbury,668,14
7178,26,68049.21,Salaried,Auckland,621,20
7179,33,45234.29,Salaried,Manawatu,631,66
7180,29,97229.95,Unemployed,Wellington,682,80
7181,42,45265.55,Salaried,Auckland,620,12
7182,34,22434.79,Salaried,Auckland,659,42
7183,47,45429.35,Unemployed,Auckland,544,3
7184,27,35065.38,Salaried,Auckland,592,19
7185,39,47737.03,Student,Auckland,696,24
7186,46,48214.36,Unemployed,Auckland,564,52
7187,18,92859.27,Student,Auckland,737,80
7188,63,74078.58,Self-employed,Auckland,718,15
7189,35,60990.26,Contractor,Auckland,631,27
7190,18,54104.6,Self-employed,Auckland,850,38
7191,40,33641.44,Salaried,Auckland,737,14
7192,38,20301.93,Salaried,Auckland,584,153
7193,37,57006.58,Salaried,Wellington,702,75
7194,50,77465.55,Contractor,Canterbury,655,13
7195,47,51598.6,Self-employed,Auckland,596,26
7196,42,42587.48,Self-employed,Auckland,575,9
7197,43,66771.12,Self-employed,Manawatu,720,26
7198,37,52182.4,Contractor,Wellington,608,41
7199,59,115680.21,Contractor,Waikato,643,3
7200,20,94346.34,Salaried,Waikato,586,73
7201,40,83431.28,Salaried,Auckland,598,32
7202,39,76189.61,Salaried,Canterbury,641,164
7203,48,30315.81,Salaried,Canterbury,677,1
7204,28,73009.67,Salaried,Auckland,469,64
7205,18,64173.57,Contractor,Waikato,651,57
7206,40,71174.59,Salaried,Bay of Plenty,598,5
7207,41,67621.03,Salaried,Auckland,748,15
7208,56,66419.31,Contractor,Auckland,850,78
7209,23,182661.49,Salaried,Auckland,625,26
7210,52,52350.48,Self-employed,Auckland,529,18
7211,66,82565.88,Unemployed,Auckland,658,85
7212,33,43829.16,Self-employed,Auckland,636,4
7213,23,77326.25,Contractor,Auckland,788,23
7214,33,82676.77,Contractor,Manawatu,767,38
7215,38,63830.84,Salaried,Canterbury,711,34
7216,45,114824.61,Self-employed,Wellington,609,11
7217,31,36390.96,Salaried,Auckland,697,30
7218,57,43510.2,Salaried,Auckland,669,44
7219,25,59609.55,Salaried,Bay of Plenty,667,32
7220,18,80528.23,Self-employed,Wellington,541,42
7221,51,58732.19,Contractor,Auckland,724,11
7222,18,96624.88,Student,Bay of Plenty,658,64
7223,36,40224.82,Salaried,Auckland,643,22
7224,75,32426.77,Salaried,Wellington,608,157
7225,38,62234.06,Self-employed,Other,594,1
7226,25,52327.06,Contractor,Auckland,672,17
7227,37,69167.66,Salaried,Waikato,528,7
7228,37,53512.42,Salaried,Manawatu,705,29
7229,40,46489.93,Salaried,Auckland,576,10
7230,46,52379.89,Salaried,Otago,506,48
7231,26,54884.27,Contractor,Wellington,778,77
7232,58,47228.77,Salaried,Otago,590,9
7233,41,49443.73,Salaried,Auckland,599,6
7234,47,45178.79,Salaried,Other,729,75
7235,30,79658.12,Unemployed,Canterbury,780,16
7236,53,59119.11,Salaried,Canterbury,543,21
7237,35,149572.82,Salaried,Bay of Plenty,583,9
7238,41,58239.38,Contractor,Wellington,588,20
7239,27,42281.89,Self-employed,Auckland,715,9
7240,26,180196.63,Self-employed,Auckland,765,39
7241,46,65259.82,Salaried,Auckland,574,25
7242,33,84588.72,Unemployed,Canterbury,749,56
7243,28,70717.36,Salaried,Bay of Plenty,600,14
7244,30,71707.81,Salaried,Wellington,674,25
7245,46,68943.62,Salaried,Wellington,561,11
7246,30,32993.37,Salaried,Bay of Plenty,641,98
7247,37,63920.03,Salaried,Auckland,642,27
7248,38,29846.19,Contractor,Waikato,628,7
7249,18,50088.0,Salaried,Auckland,677,11
7250,20,39084.14,Student,Auckland,580,3
7251,42,63631.35,Self-employed,Canterbury,588,1
7252,29,62966.42,Contractor,Auckland,681,27
7253,51,67273.09,Student,Auckland,744,15
7254,50,61653.39,Self-employed,Canterbury,648,119
7255,47,41230.3,Contractor,Wellington,685,7
7256,60,48172.73,Self-employed,Canterbury,703,57
7257,37,81975.71,Salaried,Other,708,14
7258,46,87599.93,Salaried,Canterbury,583,9
7259,31,32336.36,Salaried,Canterbury,596,126
7260,67,27203.0,Student,Wellington,602,58
7261,62,39061.78,Salaried,Canterbury,785,36
7262,38,86711.64,Salaried,Auckland,686,43
7263,43,93591.78,Salaried,Canterbury,682,171
7264,54,35734.78,Self-employed,Auckland,676,32
7265,36,62211.13,Unemployed,Auckland,558,4
7266,30,123685.1,Student,Canterbury,786,2
7267,48,65309.33,Self-employed,Waikato,684,40
7268,39,102711.2,Salaried,Wellington,701,39
7269,40,84916.78,Salaried,Wellington,526,50
7270,28,35968.92,Salaried,Wellington,705,4
7271,18,49737.2,Salaried,Waikato,625,104
7272,41,55030.32,Salaried,Auckland,557,29
7273,49,56775.49,Unemployed,Wellington,583,38
7274,35,81825.81,Salaried,Auckland,561,1
7275,55,65114.86,Self-employed,Auckland,560,117
7276,30,18000.0,Unemployed,Wellington,654,30
7277,25,30008.08,Salaried,Auckland,623,30
7278,37,20245.31,Salaried,Wellington,673,103
7279,37,58624.87,Salaried,Manawatu,767,95
7280,47,60368.3,Salaried,Waikato,641,9
7281,29,61540.53,Contractor,Bay of Plenty,493,96
7282,54,35188.77,Salaried,Canterbury,633,48
7283,62,73376.93,Contractor,Otago,734,1
7284,38,74780.93,Student,Auckland,644,10
7285,53,30797.32,Salaried,Wellington,757,19
