loan_id,customer_id,product_type,origination_date,principal_nzd,interest_rate_apr,term_months,channel,status
111555,6546,Auto,2024-05-07,74279.64,0.1242,36,Online,Active
111556,2023,SME,2023-11-13,70974.43,0.1168,24,Partner,Active
111557,1301,Personal,2023-04-18,24802.31,0.1692,36,Branch,Active
111558,1424,SME,2024-03-23,44523.97,0.2065,24,Online,Active
111559,4578,Auto,2024-09-01,66117.88,0.1089,48,Partner,Active
111560,7345,Personal,2024-07-23,25782.55,0.1856,36,Online,Active
111561,716,Mortgage,2022-11-25,281310.94,0.0668,300,Branch,Active
111562,6263,Personal,2022-05-17,40116.04,0.0727,12,Branch,Active
111563,2858,Personal,2023-06-14,35400.54,0.1727,48,Partner,Active
111564,5044,Mortgage,2025-08-24,118468.26,0.067,180,Online,Active
111565,3438,Personal,2023-05-21,41303.26,0.2295,12,Branch,Active
111566,451,Personal,2024-06-27,20061.52,0.1641,24,Online,Active
111567,7790,Personal,2022-02-17,30027.03,0.1846,24,Branch,Active
111568,7402,Personal,2024-04-23,57177.49,0.2124,12,Branch,Active
111569,3968,SME,2022-09-24,48636.03,0.1032,24,Online,Active
111570,6271,Mortgage,2022-07-28,175967.31,0.0758,180,Partner,Active
111571,3837,Personal,2023-03-15,37864.29,0.0948,24,Broker,Active
111572,2810,Personal,2024-08-22,101587.78,0.2382,48,Broker,Active
111573,7862,Personal,2022-01-02,30972.85,0.1713,24,Broker,Active
111574,222,Personal,2026-01-03,39688.18,0.1759,36,Online,Active
111575,6210,Mortgage,2023-12-14,144596.49,0.0971,300,Online,Active
111576,1945,Personal,2023-07-17,45591.15,0.0948,24,Broker,Active
111577,7630,Personal,2025-12-11,21731.88,0.1734,48,Branch,Active
111578,3628,Auto,2024-02-19,25563.85,0.0972,36,Online,Active
111579,7494,Auto,2022-01-17,43764.83,0.1349,36,Branch,Active
111580,6898,SME,2023-02-12,28435.48,0.1847,24,Broker,Active
111581,2692,Mortgage,2023-07-25,185736.96,0.0633,300,Branch,Active
111582,7161,SME,2023-11-25,100563.22,0.1357,36,Partner,Active
111583,6586,Personal,2025-01-05,31811.46,0.1898,24,Broker,Active
111584,6707,Personal,2024-12-14,24167.6,0.2621,48,Broker,Active
111585,5703,SME,2022-10-18,70381.74,0.1892,18,Online,Active
111586,5679,SME,2023-10-31,32227.21,0.1612,24,Branch,Active
111587,7177,Personal,2023-10-28,27319.14,0.1447,24,Branch,Active
111588,2166,SME,2025-09-21,98473.63,0.1514,18,Broker,Active
111589,877,Mortgage,2024-12-25,156546.56,0.0673,300,Online,Active
111590,7512,Auto,2023-07-07,39808.13,0.1279,60,Broker,Active
111591,7716,Mortgage,2023-10-26,165830.89,0.067,300,Branch,Active
111592,175,Personal,2024-04-05,23367.13,0.1982,36,Online,Active
111593,7831,Personal,2022-03-28,18593.01,0.1014,24,Branch,Active
111594,716,Mortgage,2023-01-03,249309.38,0.0581,300,Online,Active
111595,4940,Personal,2023-01-04,29250.27,0.1911,24,Branch,Active
111596,5721,Auto,2024-10-22,40198.99,0.1306,36,Partner,Active
111597,197,Personal,2024-11-23,113963.1,0.1856,12,Broker,Active
111598,1336,Personal,2023-04-01,34388.61,0.213,24,Online,Active
111599,7285,Auto,2025-06-12,65304.85,0.1638,24,Broker,Active
111600,4610,Personal,2024-01-16,18163.47,0.1815,24,Online,Active
111601,6520,Mortgage,2023-02-12,190633.98,0.0635,240,Branch,Active
111602,5751,Personal,2022-09-18,52996.46,0.1066,36,Broker,Active
111603,5270,Mortgage,2023-06-10,136676.48,0.0711,300,Branch,Active
111604,3478,Personal,2024-08-15,41875.32,0.1493,36,Branch,Active
111605,4448,Personal,2023-06-02,24907.37,0.1427,12,Partner,Active
111606,6055,Personal,2026-01-15,52370.13,0.1825,12,Partner,Active
111607,3138,Mortgage,2025-11-14,148453.0,0.0687,120,Broker,Active
111608,1652,Auto,2024-07-07,65358.97,0.1077,36,Partner,Active
111609,7369,Auto,2022-03-16,34649.74,0.1248,60,Online,Active
111610,3887,Personal,2022-02-09,22329.3,0.2207,12,Online,Active
111611,7357,Personal,2023-10-12,49702.91,0.2045,48,Online,Active
111612,4634,Mortgage,2024-07-02,165509.48,0.0787,180,Broker,Active
111613,7547,Auto,2025-10-25,52953.73,0.1219,48,Online,Active
111614,7866,Mortgage,2024-03-31,368192.28,0.0827,240,Online,Active
111615,972,Personal,2022-03-15,16316.34,0.204,48,Online,Active
111616,562,Mortgage,2022-09-05,210236.37,0.0756,240,Online,Active
111617,3101,SME,2024-10-24,27963.62,0.1307,18,Branch,Active
111618,5996,Personal,2025-12-26,37811.43,0.1276,24,Branch,Active
111619,6427,SME,2024-06-23,90586.52,0.1513,24,Branch,Active
111620,2037,Personal,2022-05-26,40910.5,0.2014,12,Broker,Active
111621,352,Personal,2024-07-27,69012.72,0.1822,12,Partner,Active
111622,4721,Personal,2022-07-08,15749.96,0.1523,36,Branch,Active
111623,2186,Personal,2024-08-25,57199.59,0.1105,36,Broker,Active
111624,178,Personal,2025-09-24,19987.42,0.1335,48,Online,Active
111625,4216,SME,2022-08-08,33920.96,0.1595,24,Online,Active
111626,4113,Personal,2025-12-28,33937.56,0.1509,36,Partner,Active
111627,659,Mortgage,2022-07-08,232400.42,0.0669,300,Broker,Active
111628,5194,Personal,2025-06-15,69915.32,0.2481,36,Broker,Active
111629,7357,Auto,2025-08-04,66492.95,0.1216,24,Branch,Active
111630,3342,Personal,2022-07-18,22471.75,0.158,36,Online,Active
111631,6803,Mortgage,2024-11-10,180571.28,0.0674,240,Online,Active
111632,7988,Auto,2023-09-18,51946.55,0.1348,60,Broker,Active
111633,1756,Personal,2022-06-24,64418.98,0.2036,24,Broker,Active
111634,7248,Personal,2024-12-27,55236.17,0.2042,36,Broker,Active
111635,2556,Personal,2025-05-12,37323.05,0.1138,24,Broker,Active
111636,7545,Personal,2024-10-30,34132.09,0.1186,12,Branch,Active
111637,5760,Personal,2024-07-25,29255.63,0.1342,24,Partner,Active
111638,5381,Personal,2023-01-06,28360.01,0.1276,24,Online,Active
111639,677,Personal,2023-09-15,16779.72,0.1907,24,Online,Active
111640,5255,Mortgage,2022-12-04,136651.91,0.053,300,Broker,Active
111641,1716,Auto,2022-06-22,28971.06,0.1258,48,Broker,Active
111642,3780,Personal,2023-04-27,42156.44,0.1889,36,Online,Active
111643,542,Personal,2022-03-06,43774.0,0.1282,36,Partner,Active
111644,5435,Personal,2024-04-08,20869.06,0.1945,24,Broker,Active
111645,6254,Personal,2022-04-10,43762.38,0.1997,36,Partner,Active
111646,6797,SME,2022-05-05,40740.24,0.1321,24,Partner,Active
111647,7724,Personal,2024-06-02,100318.17,0.1178,24,Broker,Active
111648,625,Auto,2022-06-04,70793.51,0.1346,24,Branch,Active
111649,151,Mortgage,2023-10-13,328509.78,0.0841,180,Broker,Active
111650,4923,Personal,2025-07-03,18161.06,0.2198,36,Online,Active
111651,7006,SME,2023-08-07,117638.69,0.1474,24,Broker,Active
111652,961,Personal,2023-09-16,40639.77,0.2297,12,Branch,Active
111653,2388,Mortgage,2024-05-05,171354.72,0.0823,240,Branch,Active
111654,5565,Personal,2025-01-03,18711.7,0.1414,12,Broker,Active
111655,6410,SME,2024-04-15,47766.85,0.138,36,Broker,Active
111656,1993,Personal,2023-04-02,19885.02,0.2097,12,Online,Active
111657,6612,Auto,2022-03-28,81563.11,0.101,48,Branch,Active
111658,524,Auto,2024-08-28,53253.98,0.1037,48,Online,Active
111659,1232,Personal,2025-01-14,52164.66,0.2134,24,Branch,Active
111660,5176,Personal,2024-01-13,44844.87,0.1305,12,Broker,Active
111661,2345,Personal,2024-05-13,31213.24,0.0816,36,Partner,Active
111662,6753,Mortgage,2025-09-11,154534.83,0.0811,240,Online,Active
111663,2826,Personal,2024-03-20,38159.59,0.1145,12,Partner,Active
111664,2443,Personal,2022-12-27,60961.15,0.1855,48,Online,Active
111665,1073,Personal,2023-11-09,40486.17,0.1831,36,Branch,Active
111666,7933,Personal,2024-01-23,53188.92,0.1326,12,Broker,Active
111667,447,Personal,2023-09-30,30587.27,0.211,48,Broker,Active
111668,4870,SME,2023-06-14,50442.02,0.1301,24,Branch,Active
111669,5584,Auto,2025-01-09,50316.92,0.1223,36,Partner,Active
111670,2085,Personal,2025-07-25,30529.92,0.2083,36,Partner,Active
111671,3865,Mortgage,2022-03-13,220909.76,0.0822,180,Online,Active
111672,7120,Personal,2024-08-28,78824.12,0.1895,12,Branch,Active
111673,5532,Auto,2024-07-12,39176.07,0.1025,24,Branch,Active
111674,5823,Auto,2025-01-03,36759.07,0.1608,36,Online,Active
111675,420,Mortgage,2022-08-16,127101.43,0.0804,180,Branch,Active
111676,7835,Personal,2024-02-15,57339.38,0.1837,36,Online,Active
111677,163,Personal,2024-09-01,45192.57,0.1735,36,Branch,Active
111678,5412,SME,2025-08-03,272685.79,0.1107,24,Branch,Active
111679,2799,Personal,2022-04-21,25343.99,0.1728,24,Online,Active
111680,3715,Personal,2024-03-26,59940.81,0.067,24,Broker,Active
111681,5888,Personal,2022-06-17,37008.03,0.1735,48,Branch,Active
111682,7140,Auto,2024-04-29,58242.08,0.1297,36,Broker,Active
111683,2074,Personal,2025-02-21,28273.11,0.1955,36,Online,Active
111684,2160,SME,2025-03-13,69874.03,0.1453,18,Online,Active
111685,1837,Mortgage,2024-08-02,135746.71,0.0664,300,Branch,Active
111686,920,Personal,2025-03-04,60610.56,0.2162,24,Branch,Active
111687,7195,SME,2024-05-16,46011.43,0.1387,36,Broker,Active
111688,4789,Personal,2025-07-24,9840.73,0.122,12,Partner,Active
111689,4930,SME,2022-08-01,53812.7,0.0907,18,Online,Active
111690,3460,Mortgage,2022-05-09,174769.53,0.0747,180,Online,Active
111691,2931,SME,2022-08-27,44805.42,0.1352,24,Online,Active
111692,2616,Personal,2025-06-04,16975.2,0.1643,24,Online,Active
111693,2140,Personal,2025-04-03,30289.79,0.1811,36,Partner,Active
111694,1400,Personal,2023-11-08,22702.1,0.1809,12,Online,Active
111695,6564,Personal,2023-01-01,14701.08,0.183,36,Broker,Active
111696,3213,Auto,2024-10-13,74118.31,0.1179,24,Partner,Active
111697,6326,SME,2022-04-07,63622.91,0.1551,24,Broker,Active
111698,2561,Personal,2022-07-01,23470.06,0.142,48,Broker,Active
111699,4376,Auto,2024-02-24,47925.71,0.1083,48,Broker,Active
111700,6105,Mortgage,2024-12-15,281766.27,0.0683,240,Broker,Active
111701,6909,Personal,2023-12-21,51682.72,0.1972,36,Partner,Active
111702,582,Personal,2022-07-05,52816.79,0.1378,24,Broker,Active
111703,7029,Mortgage,2023-12-19,259539.86,0.064,300,Online,Active
111704,3966,Personal,2022-09-01,28093.48,0.2511,48,Branch,Active
111705,1945,Personal,2022-09-26,60058.68,0.1623,36,Broker,Active
111706,7407,Personal,2024-05-24,29079.16,0.2178,24,Branch,Active
111707,71,Personal,2024-02-21,31289.61,0.1683,48,Online,Active
111708,2132,SME,2024-09-18,73586.93,0.1955,36,Online,Active
111709,6657,Auto,2025-04-02,39370.68,0.1317,24,Branch,Active
111710,2859,Auto,2025-02-05,54471.52,0.0807,36,Online,Active
111711,4477,Auto,2022-06-29,65080.89,0.0657,36,Partner,Active
111712,5810,Personal,2022-01-01,27026.8,0.2929,24,Broker,Active
111713,5206,Personal,2022-03-28,62265.32,0.2445,24,Broker,Active
111714,6455,Auto,2023-03-09,46852.24,0.1007,36,Online,Active
111715,4484,Auto,2022-11-26,64632.67,0.1229,36,Broker,Active
111716,6668,Mortgage,2022-08-09,136343.61,0.0809,240,Partner,Active
111717,5175,Personal,2022-06-10,37752.78,0.1457,12,Online,Active
111718,5240,Auto,2022-03-06,41379.83,0.1233,48,Broker,Active
111719,5073,SME,2022-07-27,64914.35,0.1308,18,Partner,Active
111720,6613,Personal,2022-08-03,29544.57,0.1453,24,Online,Active
111721,5162,Auto,2022-04-19,68619.55,0.0858,36,Online,Active
111722,2264,SME,2024-02-15,156845.62,0.1582,24,Broker,Active
111723,3600,Personal,2024-07-11,64249.46,0.1537,36,Online,Active
111724,1153,Personal,2023-09-02,27514.5,0.1406,36,Broker,Active
111725,4529,Personal,2023-03-10,42579.2,0.2014,36,Branch,Active
111726,3207,Auto,2024-12-09,55477.42,0.1111,48,Branch,Active
111727,4906,Personal,2022-02-26,18884.06,0.1368,12,Online,Active
111728,384,Auto,2025-12-27,48104.2,0.1124,48,Partner,Active
111729,2779,Mortgage,2023-09-01,240383.29,0.0728,240,Broker,Active
111730,4743,SME,2022-10-17,78092.14,0.1741,24,Online,Active
111731,5871,Personal,2024-08-07,65352.02,0.1669,24,Branch,Active
111732,247,Personal,2023-04-11,57097.38,0.1894,12,Partner,Active
111733,6072,Personal,2024-05-08,46029.6,0.1383,36,Online,Active
111734,4872,Personal,2025-12-21,28668.75,0.1849,24,Broker,Active
111735,277,Auto,2024-08-15,67046.04,0.1186,60,Broker,Active
111736,4010,Personal,2022-05-24,37062.02,0.191,36,Online,Active
111737,3701,Personal,2023-09-24,33388.29,0.1161,24,Online,Active
111738,7958,Mortgage,2024-07-18,123117.04,0.0687,240,Partner,Active
111739,1145,Personal,2023-05-14,27373.31,0.1599,36,Online,Active
111740,5831,Personal,2025-11-06,14581.82,0.1496,36,Online,Active
111741,62,Auto,2023-10-29,107683.32,0.1144,48,Online,Active
111742,770,Auto,2023-02-02,56104.33,0.1164,60,Online,Active
111743,4657,Personal,2022-10-05,28953.95,0.1394,36,Broker,Active
111744,563,Personal,2023-01-06,37069.47,0.1331,36,Partner,Active
111745,3191,Personal,2025-10-13,25119.4,0.2084,12,Online,Active
111746,5739,Mortgage,2025-06-22,268596.8,0.0777,300,Online,Active
111747,2379,Auto,2023-06-10,35041.48,0.1397,48,Broker,Active
111748,1659,Personal,2024-10-24,44165.94,0.2178,36,Online,Active
111749,1967,Auto,2025-01-07,38828.04,0.1242,36,Online,Active
111750,4122,Personal,2022-10-21,23212.86,0.1614,24,Partner,Active
111751,2962,Personal,2024-10-24,26229.88,0.125,36,Branch,Active
111752,7425,Auto,2024-10-04,61038.45,0.1308,48,Branch,Active
111753,653,Personal,2023-11-22,22738.13,0.1077,36,Broker,Active
111754,764,Auto,2025-12-01,40099.82,0.0929,36,Broker,Active
111755,2377,Mortgage,2023-07-15,218022.72,0.0769,180,Broker,Active
111756,3328,Auto,2024-09-08,62041.04,0.1295,48,Branch,Active
111757,7472,SME,2024-05-31,70440.09,0.189,18,Online,Active
111758,2340,Personal,2025-12-04,36834.75,0.1657,24,Broker,Active
111759,2569,Personal,2024-08-20,34514.19,0.1695,36,Broker,Active
111760,5158,Personal,2022-04-18,31528.66,0.2547,36,Branch,Active
111761,7032,Auto,2022-07-22,55354.34,0.0919,60,Online,Active
111762,5588,Auto,2024-03-06,73573.66,0.0906,24,Online,Active
111763,7482,Personal,2024-04-15,39332.85,0.1667,36,Branch,Active
111764,4798,Personal,2025-03-30,27284.98,0.1339,24,Online,Active
111765,306,Auto,2024-10-04,49047.72,0.1289,36,Online,Active
111766,2900,Mortgage,2024-07-02,214660.64,0.066,180,Branch,Active
111767,1136,Personal,2023-01-30,32385.82,0.1708,24,Branch,Active
111768,5254,Auto,2024-04-10,90710.3,0.0916,36,Online,Active
111769,4037,Personal,2025-01-28,37999.56,0.1424,36,Broker,Active
111770,1951,Auto,2025-08-12,53488.81,0.1295,36,Online,Active
111771,1620,Mortgage,2024-01-27,285584.23,0.0847,240,Online,Active
111772,1535,Mortgage,2023-02-05,137006.69,0.0733,120,Branch,Active
111773,2722,Personal,2023-07-24,45368.16,0.1198,36,Branch,Active
111774,3011,Auto,2024-05-27,32189.57,0.1436,60,Partner,Active
111775,5309,Personal,2024-10-16,39289.19,0.1803,24,Online,Active
111776,7922,Auto,2022-07-07,27526.2,0.1183,24,Broker,Active
111777,2168,Mortgage,2024-10-27,231412.16,0.078,180,Broker,Active
111778,1534,Personal,2023-01-28,13222.36,0.2051,12,Branch,Active
111779,5906,Personal,2025-07-31,27913.15,0.195,24,Partner,Active
111780,966,Personal,2023-07-21,49990.92,0.2673,24,Broker,Active
111781,6925,Personal,2023-11-24,23469.97,0.1324,24,Online,Active
111782,4798,Personal,2024-05-21,38835.77,0.2245,48,Partner,Active
111783,5263,Auto,2023-02-20,84739.84,0.1298,24,Broker,Active
111784,2121,Personal,2022-12-12,32316.01,0.184,48,Branch,Active
111785,6630,SME,2023-06-08,49579.92,0.1852,18,Branch,Active
111786,830,Personal,2024-05-30,26094.41,0.1856,12,Online,Active
111787,1318,Mortgage,2024-08-31,162271.36,0.079,180,Broker,Active
111788,7557,Personal,2024-12-28,46363.24,0.2077,36,Broker,Active
111789,7858,Personal,2023-05-01,21227.68,0.2094,12,Branch,Active
111790,4684,Mortgage,2025-03-08,98302.05,0.0748,180,Partner,Active
111791,3804,Personal,2024-10-23,40572.82,0.1218,12,Online,Active
111792,6302,Auto,2025-03-18,58756.8,0.1767,36,Partner,Active
111793,3656,Personal,2023-10-28,30665.78,0.2167,24,Broker,Active
111794,1314,Personal,2023-12-27,19423.68,0.1625,12,Partner,Active
111795,5511,Mortgage,2025-12-05,249506.48,0.0766,240,Online,Active
111796,5701,Auto,2023-04-08,51715.47,0.1537,60,Online,Active
111797,3161,Auto,2022-10-22,26761.16,0.1494,48,Branch,Active
111798,7935,Personal,2025-06-24,58988.08,0.1752,24,Broker,Active
111799,2177,Mortgage,2025-11-22,171755.7,0.0803,180,Broker,Active
111800,3356,Mortgage,2023-07-20,231580.18,0.0671,240,Branch,Active
111801,5818,Mortgage,2024-10-30,297286.71,0.0735,240,Broker,Active
111802,4399,Personal,2023-10-26,21969.31,0.1262,24,Partner,Active
111803,7892,Mortgage,2024-03-22,257727.17,0.0994,240,Partner,Active
111804,7660,Personal,2025-12-23,17307.61,0.1587,24,Broker,Active
111805,2267,Personal,2023-11-18,31463.93,0.2094,24,Online,Active
111806,7290,Auto,2022-01-24,38803.27,0.0979,60,Broker,Active
111807,4311,Personal,2023-02-04,35811.8,0.1654,24,Online,Active
111808,5561,Personal,2023-08-21,25740.36,0.1881,36,Online,Active
111809,5159,Personal,2024-02-11,34331.09,0.1904,12,Broker,Active
111810,5114,Personal,2022-02-24,15674.77,0.2394,48,Broker,Active
111811,1125,Personal,2025-07-21,38662.46,0.1228,12,Branch,Active
111812,2787,Mortgage,2023-04-08,191709.64,0.0629,120,Partner,Active
111813,2289,Personal,2023-05-31,34507.51,0.1576,36,Online,Active
111814,1366,Auto,2025-01-03,44440.13,0.1481,36,Branch,Active
111815,7473,Personal,2023-01-13,29784.04,0.1369,36,Partner,Active
111816,1699,Mortgage,2023-01-05,300299.34,0.0802,240,Online,Active
111817,1603,Personal,2025-12-25,63945.23,0.195,36,Broker,Active
111818,258,Personal,2023-08-21,20259.54,0.1775,36,Broker,Active
111819,5291,Personal,2022-06-18,16567.57,0.1563,24,Partner,Active
111820,1967,Auto,2025-05-02,40155.14,0.1213,24,Online,Active
111821,1740,Personal,2025-02-18,25226.07,0.1808,12,Broker,Active
111822,3663,Personal,2023-01-17,41252.78,0.2119,36,Broker,Active
111823,3574,Auto,2023-03-28,25554.04,0.1077,24,Online,Active
111824,5635,Personal,2023-03-29,39130.26,0.1923,24,Online,Active
111825,6110,Personal,2025-06-25,66854.41,0.1513,12,Branch,Active
111826,3302,Personal,2023-08-12,48443.67,0.1154,36,Branch,Active
111827,2207,Personal,2023-01-12,37655.91,0.1937,48,Broker,Active
111828,7367,Personal,2024-06-25,29956.0,0.1047,36,Partner,Active
111829,7268,Auto,2022-05-30,44612.52,0.1159,48,Branch,Active
111830,7368,Personal,2023-04-06,13941.05,0.1935,24,Broker,Active
111831,2793,SME,2023-10-16,50888.37,0.1412,18,Online,Active
111832,7786,Personal,2024-11-11,50487.48,0.103,36,Partner,Active
111833,7693,SME,2022-11-07,49573.37,0.184,36,Online,Active
111834,7233,SME,2022-07-31,90898.44,0.1654,24,Broker,Active
111835,1730,Auto,2024-04-17,45920.84,0.1297,36,Broker,Active
111836,4034,Personal,2024-11-21,61576.19,0.2381,36,Online,Active
111837,6074,Personal,2022-03-14,12672.28,0.2321,12,Online,Active
111838,2617,Mortgage,2022-03-17,266430.91,0.0655,240,Broker,Active
111839,7774,Personal,2024-09-04,34658.0,0.1784,36,Broker,Active
111840,237,Personal,2024-06-12,53139.78,0.2231,36,Branch,Active
111841,1801,Personal,2022-10-22,38489.03,0.2095,48,Online,Active
111842,2301,Personal,2024-01-01,30779.56,0.1123,36,Online,Active
111843,4315,Mortgage,2025-06-18,116922.42,0.0824,240,Branch,Active
111844,2079,Personal,2025-08-12,64086.89,0.1566,48,Branch,Active
111845,3425,Personal,2024-02-23,46424.99,0.1509,24,Online,Active
111846,4194,Mortgage,2023-02-27,217963.8,0.0786,300,Broker,Active
111847,3019,Personal,2026-01-31,55479.89,0.1823,36,Online,Active
111848,4951,Personal,2023-10-21,48982.05,0.2587,12,Online,Active
111849,6198,Mortgage,2022-04-30,103524.78,0.0601,300,Online,Active
111850,5311,Mortgage,2022-06-13,269595.6,0.0716,240,Online,Active
111851,224,Mortgage,2023-09-18,115902.45,0.0805,240,Online,Active
111852,1130,Personal,2026-01-03,33064.74,0.2077,48,Broker,Active
111853,6353,Auto,2025-02-24,26857.66,0.1281,36,Online,Active
111854,4075,SME,2024-11-07,109030.15,0.187,18,Broker,Active
111855,4977,Mortgage,2023-07-04,115044.88,0.064,240,Branch,Active
111856,1663,Personal,2025-05-10,41577.85,0.1902,24,Partner,Active
111857,1670,Mortgage,2024-08-22,104189.14,0.0841,180,Online,Active
111858,4676,Personal,2025-03-27,51006.22,0.1195,12,Online,Active
111859,3792,Personal,2025-11-21,39503.41,0.2455,12,Broker,Active
111860,4047,Mortgage,2024-07-25,259816.76,0.0685,300,Broker,Active
111861,6322,Auto,2025-01-31,98739.42,0.1129,36,Online,Active
111862,1015,Personal,2025-03-18,13080.58,0.1366,12,Partner,Active
111863,6537,Personal,2022-03-08,27677.55,0.1925,24,Partner,Active
111864,1203,SME,2022-07-26,107216.49,0.1861,18,Online,Active
111865,1333,Personal,2025-11-22,65983.85,0.1368,24,Broker,Active
111866,3283,Personal,2022-07-07,21126.6,0.1713,36,Online,Active
111867,3138,Personal,2022-08-07,24638.27,0.1364,36,Online,Active
111868,3414,Auto,2022-06-08,27770.7,0.1524,48,Partner,Active
